Link Download Data.csv melalui Google Drive : https://drive.google.com/file/d/1vWSrtUl7p_IMncHl1r9tM5mihMhrzpYM/view?usp=sharing

,Account,Post,Tag,Likes,Comments
1766,dicky.fitry,"Repost @bandwaliofficial Ayo ikutan Bikin Video Kreatif versi anak-anak tentang lagu ""Bocah Ngapa Yak""
Cara dan ketentuannya adalah :

1. Upload Video yang telah kamu buat ke Instagram sertakan hashtag#BocahNgapaYakWali#2019BocahNgapaYak
2. Mention ke@bandwaliofficialdan@indoparawali
3. Kompetisi ini berlaku hingga tanggal 10/5/18
4. Akan ada 10 pemenang terpilih yang akan mendapatkan 10 T-Shirt BNY dan CD Religi BNY (Bocah Ngapa Yak)
4. Pengumuman pemenang dan pemberian hadiah pada r 11/5/18
5. Pemberian hadiah dilakukan pada konser Amanah Wali at Cileungsi.
6. Jangan lupa follow@bandwaliofficial
7. Peserta boleh mengirimkan lebih dari 1 Video.
8. Pemilihan pemenang dilakukan oleh Juri dan keputusannya tidak bisa diganggu gugat.
9. Repost e banner Ini di sosmed kalian
10. Ajak 3 orang teman kalian untuk ikutan dengan cara mention atau tagging.
Izin tag
@yani_parawali
@febby_parawali
@ka_faank
#2019bocahngapayak#bocahngapayakwali#waliband#parawali#music#rbt#nsp#cariberkah","['bocahngapayakwali', '2019bocahngapayak', '2019bocahngapayak', 'bocahngapayakwali', 'waliband', 'parawali', 'music', 'rbt', 'nsp', 'cariberkah']",6,[]
1767,dicky.fitry,,[],9,[]
1768,dicky.fitry,Hayg kaos na #2019bocahngapayak,['2019bocahngapayak'],3,[]
1769,dicky.fitry,,[],8,[]
1770,dicky.fitry,Trus melangkah melupakanmu,[],7,[]
1771,dicky.fitry,,[],8,[]
1772,dicky.fitry,Sebuah goa di temukan di dareah tegallega bubgbulang garut,[],10,[]
1773,dicky.fitry,,[],13,[]
1774,dicky.fitry,Nnnu kieu,[],8,[]
1775,dicky.fitry,Anji merindukan mu,[],10,[]
1776,dicky.fitry,,[],5,"['sukses terus ya kak', 'Hheuumm.. Cantiknya alami kak,  semoga tetap awet muda yaa.. ']"
1777,dicky.fitry,Hegar Manah,[],8,[]
1778,dicky.fitry,Happy new year 2018,[],4,[]
1779,dicky.fitry,,[],7,[]
1780,dicky.fitry,Hanya doa yg mampuh merubah takdir,[],3,[]
1781,dicky.fitry,"Kita terlahir sebagai saudara dengan sgala perbedaan, kekurangan dan kelebihan.

Cita cita, hoby dan gaya kita pun berbeda
Bahkan kita sering bertengkar karna hl yg spele sampai pukul"" an segala.
Manun dibalik itu semua sebenarnya kita itu saling menyayangi ko. Mungkin itu cara kita untuk mengungkapkan rasa sayg. @acef442 ",[],5,[]
1782,dicky.fitry,Tanpa captions,[],4,[]
1783,dicky.fitry,Naha kie nya datana,[],3,[]
1784,dicky.fitry,,[],2,[]
1785,dicky.fitry,,[],3,[]
1786,dicky.fitry,,[],4,[]
1787,dicky.fitry,,[],6,[]
1788,dicky.fitry,wakiltv.blogspot.com,[],8,[]
1789,dicky.fitry,New Chanel youtube WAKIL TV,[],4,[]
1790,dicky.fitry,Hujan kemah kudu di mi ayam hela,[],10,[]
1791,dicky.fitry,Terkadang masalalu itu lebih indah,[],4,[]
1792,dicky.fitry,,[],6,[]
1793,dicky.fitry,Ngiplik hela,[],7,[]
1794,dicky.fitry,"Mentimun vmx hasil persilangan timun kuning dan hijau menghasilkan buah yg banyak, besar dan manis",[],6,[]
1795,dicky.fitry,"Pengen nya sih makn"" nya di puncak tapi waktunya g memungkinkan jadi w kie",[],8,[]
1796,dicky.fitry,Ini ditengah kota kan,[],4,[]
1797,dicky.fitry,#EsCendol,['escendol'],6,[]
1798,dicky.fitry,"Repost @dimas432_ Bilih aya nu priyogi kango krban mangga di order 
Harga mulai 35 s/d 40 juta / ekor. Harga naik H-2 iduladha",[],6,[]
1799,dicky.fitry,,[],8,[]
1800,dicky.fitry,"Gs gd meren nya ayenamah
#alisa",['alisa'],5,[]
1801,dicky.fitry,#indonesia72th,['indonesia72th'],6,[]
1802,dicky.fitry,"Pesona Garut
#Indonesia72th",['indonesia72th'],4,[]
1803,dicky.fitry,Menuntut ilmu,[],2,[]
1804,dicky.fitry,PUNCAK GUNUNG BANGKONG,[],3,[]
1805,dicky.fitry,iraha nya gaduh nu kieu,[],7,[]
1806,dicky.fitry,,[],10,[]
1807,dicky.fitry,,[],8,[]
1808,dicky.fitry,Minal aidin walfaizin mohon maaf lahir dan batin,[],2,[]
1809,dicky.fitry,Allah sayang padaku,[],8,[]
1810,dicky.fitry,"Seandai nya ku bisa menjadi seseorang yang kau banggakan, 
Dan aku yg kau harapkan tuk mendampingimu di dunia dan di syurga... ini hanya harapan dari orang yg jauh bahkan tak mungkin untuk sempurna 
Namun nencintai dan mengagumi mu pun bahagia untuku.",[],4,[]
1811,dicky.fitry,Pelangi itu memang indah tapi kamu jauh lebih indah di mataku,[],10,[]
1812,dicky.fitry,,[],7,[]
1813,dicky.fitry,Kamari,[],7,[]
1814,dicky.fitry,Taman di gunung bedil,[],3,[]
1815,dicky.fitry,"Spesies anggrek langka dan unik ditemukan di kawasan bbl garut.
Keunikan terletak pada bunga nya  yg mirip seperti kucing yg mempunyai sayap",[],3,[]
1816,dicky.fitry,Curug saninten,[],5,[]
1817,dicky.fitry,Lettre band,[],5,[]
1818,dicky.fitry,,[],4,[]
1819,dicky.fitry,With Neneku,[],4,[]
1820,dicky.fitry,Ulin ka leweng,[],2,[]
1821,dicky.fitry,Letter band indonesia,[],0,[]
1822,dicky.fitry,"Nyte dulu sobat
Bersama barudak loyor",[],0,[]
1823,dicky.fitry,,[],2,[]
1824,dicky.fitry,Momen di pantai jayanti,[],7,[]
1825,dicky.fitry,Pesta kmbang api,[],3,[]
1826,dicky.fitry,,[],2,[]
1827,dicky.fitry,,[],1,[]
1828,dicky.fitry,Gotong royong,[],1,[]
1829,dicky.fitry,,[],1,[]
1830,dicky.fitry,Proses pembuatan film pendek di cijahe,[],1,[]
1831,dicky.fitry,Cocok,[],1,[]
1832,dicky.fitry,,[],1,[]
1833,dicky.fitry,Tomas......,[],1,[]
1834,dicky.fitry,,[],1,[]
1835,dicky.fitry,,[],1,[]
1836,dicky.fitry,,[],1,[]
1837,dicky.fitry,,[],0,[]
1838,dicky.fitry,Panen saninten,[],0,[]
1839,dicky.fitry,Panen di saninten,[],0,[]
1840,dicky.fitry,Pt3,[],0,[]
1841,vino.cbpaktani,,[],16,[]
1842,vino.cbpaktani,,[],27,[]
1843,vino.cbpaktani,,[],20,[]
1844,vino.cbpaktani,,[],23,['Baguse kang']
1845,vino.cbpaktani,,[],12,"['Wah enak tuh', 'Samperin aahh']"
1846,vino.cbpaktani,,[],24,[]
1847,vino.cbpaktani,,[],34,[]
1848,vino.cbpaktani,,[],28,[]
1849,vino.cbpaktani,"""Kepala Suku""",[],24,[]
1850,vino.cbpaktani,,[],40,[]
1851,vino.cbpaktani,,[],42,[]
1852,vino.cbpaktani,Denoknya aku,[],28,[]
1853,vino.cbpaktani,,[],28,[]
1854,vino.cbpaktani,peresmian lapangan catur,[],30,[]
1855,vino.cbpaktani,Rupa mu kaya pedet,[],30,"['Tuh yang ngatain pedet dijewer aja ya', '']"
1856,vino.cbpaktani,,[],22,['Aamiin ya Allah ']
1857,vino.cbpaktani,,[],31,['nyaleg partai np pak']
1858,vino.cbpaktani,Hy kamu ,[],29,"['Langgeng slalu ya bro...', 'Amiin.makasih bro', 'Hey juga  en ge loh']"
1859,vino.cbpaktani,,[],38,"['Ccciiieee manten anyar ,,,,selamat ea , samawa , cepet dikasih momongan .....', 'Widih,  ngga ngundang2 bro.. Happy wedding bro semoga jadi keluarga samawa', 'Temanggung bro.main sini banyak wisatanya', 'Temanggung bro.main sini banyak wisatanya', 'Temanggung bro.main sini banyak wisatanya', 'Siap otw bro']"
1860,vino.cbpaktani,"Terimakasih pemuda pemudi Setia Putra,kompak dan cekatan
#sinoman",['sinoman'],28,[]
1861,vino.cbpaktani,"Saya punya 5000,kalo mau #80jt kurangnya banyak",['80jt'],27,[]
1862,vino.cbpaktani,BARTENDER,[],29,"['Habis kerokan ya bang', 'Bartender kok masuk angin bang', 'Bang. Kopi ny 1 termos']"
1863,vino.cbpaktani,,[],28,[]
1864,vino.cbpaktani,,[],24,[]
1865,vino.cbpaktani,,[],18,[]
1866,vino.cbpaktani,,[],26,['Wih Pa Direktur']
1867,vino.cbpaktani,,[],18,[]
1868,vino.cbpaktani,,[],37,[]
1869,vino.cbpaktani,,[],31,[]
1870,vino.cbpaktani,,[],15,[]
1871,vino.cbpaktani,,[],16,[]
1872,vino.cbpaktani,,[],34,['']
1873,vino.cbpaktani,,[],10,[]
1874,vino.cbpaktani,Judulnya apa ya?,[],11,"['Karmanya Seorang Pengaduk Semen ', 'Molen isi bang']"
1875,vino.cbpaktani,,[],20,[]
1876,vino.cbpaktani,"DIJUAL kain serbet warna UNGU
Kondisi wangi,hanya lecet pemakaian.
Alasan jual mau ganti warna ijo",[],31,['']
1877,vino.cbpaktani,"Seneng banget bisa foto sama idola.
....(makasih botol)",[],26,['Lg ngiklan akwa ya ji ']
1878,vino.cbpaktani,"Cangkir kopi.
Sendoknya nyender habis muter muter.",[],18,"['Wah mantap Ya kak', 'Test Drive & Sales \nWa / tlp : 0812-9600-8005', 'Nice kaksaya sukakcek ig kita ya kak']"
1879,vino.cbpaktani,Anlengpin : Antena Lengket Pintu (Karya Anak Bangsa),[],15,[]
1880,vino.cbpaktani,,[],30,[]
1881,vino.cbpaktani,,[],10,[]
1882,vino.cbpaktani,,[],16,"['Disinyalir gara2 perebutan laki2 yg bernama firman,, ', 'Delongkas mlebu DPO kui firman', 'Pantes ae sneng ngapak .wong mantane ngapak', 'Hhhhh ada yg ngegas']"
1883,vino.cbpaktani,Pulang dr pasar cuci piring,[],21,[]
1884,vino.cbpaktani,,[],23,['posisi']
1885,vino.cbpaktani,Ngerajang,[],20,"['Apa ni Ji ', 'Sampai jakarta bungkusan gudang garam.dikampung saya lah proses nya.hhhh', 'Mantappp ', 'Sg omong mesti cah zimbabwe']"
1886,vino.cbpaktani,Bahagia disana mamak ,[],29,[]
1887,vino.cbpaktani,Entah lah apa yg dinikmati.ora mudeng sama permainannya,[],29,[]
1888,vino.cbpaktani,ALHAMDULILLAH NYATE,[],14,[]
1889,vino.cbpaktani,,[],26,[]
1890,vino.cbpaktani,Bungkussss,[],18,[]
1891,vino.cbpaktani,,[],26,[]
1892,vino.cbpaktani,,[],23,['Ko Mirip yg kmren ketemu d MA']
1893,vino.cbpaktani,"""Kerja Kita Prestasi Bangsa"" 73 th Indonesia tercinta",[],12,['Via WA mas']
1894,vino.cbpaktani,,[],14,"['mangkat ach', 'Besok jangan lupa bangun pagi...nasi kotak sudah disiapkan.hhhh']"
1895,vino.cbpaktani,Masih kaku aja pegang joran,[],26,[]
1896,vino.cbpaktani,,[],19,[]
1897,vino.cbpaktani,,[],16,"['Vieno,ga sombong ga angkuh.......tetapi lo baik orng yg gw knl brohehehe', 'Hust.lebay lo ah']"
1898,vino.cbpaktani,,[],18,['..']
1899,vino.cbpaktani,,[],18,[]
1900,vino.cbpaktani,,[],12,[]
1901,vino.cbpaktani,,[],15,[]
1902,vino.cbpaktani,Lantai 36,[],27,[]
1903,vino.cbpaktani,Istimewa,[],33,[]
1904,vino.cbpaktani,,[],14,[]
1905,vino.cbpaktani,,[],14,[]
1906,vino.cbpaktani,,[],13,[]
1907,vino.cbpaktani,,[],10,[]
1908,vino.cbpaktani,,[],14,[]
1909,vino.cbpaktani,,[],9,[]
1910,vino.cbpaktani,@polisi_indonesia,[],10,[]
1911,vino.cbpaktani,,[],10,[]
1912,vino.cbpaktani,,[],15,[]
1913,vino.cbpaktani,,[],16,[]
1914,vino.cbpaktani,,[],13,[]
1915,vino.cbpaktani,,[],27,['Waduhh. ']
1916,vino.cbpaktani,hahahaha...anda luar biasa(nyesek),[],31,"['Kapan nich menikah', 'Maklum donk .biasanya gojek pisau ', 'Jelek mang gak bs ditutupin yak... Wkwkwkwk', 'gagah dan cantiik']"
1917,vino.cbpaktani,"biar sama dengan yg lain ""LIBURAN""",[],28,['Liburan apek lombok']
1918,vino.cbpaktani,model sepatu klontong,[],35,"['kampret ', 'ya km pret', 'Kamu juga kampret', 'iya deh', 'Couple kampret ']"
1919,vino.cbpaktani,@vienophotograph,[],34,[]
1920,vino.cbpaktani,,[],57,"['Ngil ...maaf lahir bathin yo', 'sama sama mas komandan']"
1921,vino.cbpaktani,indonesia ku cinta,[],29,[]
1922,vino.cbpaktani,,[],32,['Mantapppp']
1923,vino.cbpaktani,,[],12,[]
1924,vino.cbpaktani,"wek..wek..gung.
nasinya nasi jagung",[],21,"['Aku golek ng pasar gk ono i... pengen', 'dapat dr punjungan mb.hahaha', 'mudik kah?']"
1925,vino.cbpaktani,,[],31,[]
1926,vino.cbpaktani,ikan mager.,[],23,"['Mantap ikanya', 'Mau di jual gak ikanya']"
1927,vino.cbpaktani,,[],14,[]
1928,vino.cbpaktani,,[],14,[]
1929,vino.cbpaktani,,[],15,[]
1930,vino.cbpaktani,,[],16,[]
1931,vino.cbpaktani,sms an boleh kali..,[],16,[]
1932,vino.cbpaktani,kangen masakan mamak,[],34,['udah satu rumah...kapan nikahnya']
1933,vino.cbpaktani,,[],22,[]
1934,vino.cbpaktani,religi tiktok,[],10,[]
1935,vino.cbpaktani,subhanallah,[],17,['Wow...subhanallah']
1936,vino.cbpaktani,'pahlawan',[],25,[]
1937,vino.cbpaktani,,[],15,[]
1938,vino.cbpaktani,,[],14,[]
1939,vino.cbpaktani,,[],21,[]
1940,vino.cbpaktani,"""si kampret""",[],22,"['Woe pelanggaran', 'Iya sni bayar', 'Hm oke dech deal']"
1941,vino.cbpaktani,,[],16,[]
1942,vino.cbpaktani,,[],14,[]
1943,vino.cbpaktani,"Ketemu lagi dengan anak yg banyak tingkah
#oldnow",['oldnow'],21,[]
1944,vino.cbpaktani,,[],9,[]
1945,vino.cbpaktani,Jono dan lono,[],30,"['Ngakak ', 'Zakin tu loE finn???']"
1946,vino.cbpaktani,"Hahahaha.
dulu waktu menjelang sunat masal",[],27,"['Lagune opo Ki .', 'Bojo galak', 'Musime gek pelakor bro', 'Lanjutkan bro', 'Gek Rodo mules']"
1947,vino.cbpaktani,,[],12,[]
1948,vino.cbpaktani,"Rajin2 beli kuaci,siapa tau dapet eos m3",[],13,['Cek dm @vino.cbpaktani penting']
1949,vino.cbpaktani,,[],23,[]
1950,vino.cbpaktani,,[],15,[]
1951,vino.cbpaktani,,[],12,[]
1952,vino.cbpaktani,,[],19,[]
1953,vino.cbpaktani,,[],15,[]
1954,vino.cbpaktani,,[],29,"['Dmana skrng bro', 'Lg ada acara nih di kota gudeg', 'Ketemu kang tulus barusan bro @ariaza8252', 'Assalamualaikum bos sekarang kerja di mana? Saya yg jaga TIKI di kayu putih dulu ingat tidak?', 'Saya buka di condet mas sekalian jualan on line mas makanan sama baju', 'Skrng sy kerja d bank mas']"
1955,vino.cbpaktani,,[],28,[]
1956,vino.cbpaktani,,[],20,[]
1957,vino.cbpaktani,,[],5,[]
1958,vino.cbpaktani,Nah lo...keprege kya kie,[],28,[]
1959,vino.cbpaktani,,[],30,"['maz', 'Dalem.ibu ratna']"
1960,vino.cbpaktani,,[],13,[]
1961,vino.cbpaktani,Nyante aja kita.yg pnting ngegas aja sampe ngebul.,[],25,"['Anjayyy...ngegas tekan kenger tangane', 'Alon2 aja.jangan gaspol...takut mlepek ah', 'Haha.ojo mumbul"" mbokan mabur', 'Pitung nya sudah sampai om?', 'Blon bro,mau saya rapihin dtmg aja', 'Great work!..']"
1962,vino.cbpaktani,"Sak ketemune lagu.sek penting onok sayange
#nyontek",['nyontek'],20,[]
1963,vino.cbpaktani,"malam minggu nongkrong dipasar malem aja.
Biar tau kenaikan harga KETOPRAK",[],20,[]
1964,vino.cbpaktani,Ketemu gunung sumbing.,[],21,[]
1965,vino.cbpaktani,,[],30,"['Jadi yg beli apa yg jual...apa cuma nanya""doank buat modusin yg jual..nanya ny banyak beli ny kaga..', 'Hust...begitu juga kan di ajarin sama dudi lesmana', 'Mas ada bawang merah gak', 'Hussss....warung baso ini.bukan pasar sayur', 'Baso gak pake mangkok mas', 'Pentolnya aja dua ya']"
1966,vino.cbpaktani,My trip my ngelantur,[],26,"['Bapakne kui :v', 'Ah ngaku2 anda']"
1967,vino.cbpaktani,,[],36,[]
1968,vino.cbpaktani,"Ciyet-ciyet
Atau ngik-ngik",[],19,[]
1969,vino.cbpaktani,Lagi ngopo kui pak.?,[],22,[]
1970,vino.cbpaktani,,[],19,[]
1971,vino.cbpaktani,,[],15,[]
1972,vino.cbpaktani,"Hanya dya yg saat ini ada dlm pikirku.yg lain lagi embuhhh..
#menuju restorasi total",['menuju'],17,[]
1973,vino.cbpaktani,Muka jadul,[],35,"['Sekarang cb70 .besuk lagi vespa bang ', 'Keren tuh', 'Keren dari apanya bang?']"
1974,vino.cbpaktani,,[],20,[]
1975,vino.cbpaktani,"Yg begini ngk kalah seru..
#pehngen",['pehngen'],32,[]
1976,vino.cbpaktani,,[],44,[]
1977,vino.cbpaktani,,[],31,['Folback']
1978,vino.cbpaktani,,[],17,[]
1979,vino.cbpaktani,,[],23,[]
1980,vino.cbpaktani,,[],39,[]
1981,vino.cbpaktani,,[],34,"['Wow paha ', 'Mau yg crispi apa original bro?', 'Saya paha atas', 'Mohon ditunggu', 'Kena ongkir apa engga pak', 'Free ongkir sama saos']"
1982,vino.cbpaktani,Ngopi maneh ben belo matane,[],40,[]
1983,vino.cbpaktani,"Allahumma robbas-samaawaatis sabi wa robbal arsyil azhiim, robbanaa wa robba kulli syai-in, faaliqol habbi wan-nawaa wa munzilat-tawrooti wal injiil wal furqoon.Audzu bika min syarri kulli syai-in anta aakhidzum binaa-shiyatih. Allahumma antal awwalu falaysa qoblaka syai-un wa antal aakhiru falaysa badaka syai-un, wa antazh zhoohiru fa laysa fawqoka syai-un, wa antal baathinu falaysa duunaka syai-un, iqdhi annad-dainaa wa aghninaa minal faqri.",[],29,[]
1984,vino.cbpaktani,,[],24,[]
1985,vino.cbpaktani,,[],36,"['Adakah acara malam ini?? Hahah', 'Gass yuck', 'Engko dl bro cb nya Lg telanjang', 'Yawes tak tunggu.sambil tak sisiran ramput yo', 'Haha mantep', 'Ngeteh dulu karo 76 ben sahdu']"
1986,vino.cbpaktani,Sisihkan uang buat jalan2 naik CB,[],47,"['Minta Owh hahhaha', 'Yawes bagi dua nih']"
1987,vino.cbpaktani,,[],47,[]
1988,vino.cbpaktani,,[],24,[]
1989,vino.cbpaktani,"Modal laptop bisa ngetrip kemana-mana.
",[],52,[]
1990,vino.cbpaktani,Berbaktilah sebelum terlambat.!!,[],43,"['Emak ny siapa itu..kaya ny saya knal', 'Pernab jadi emaknya situ juga ya']"
1991,vino.cbpaktani,Hasil mancing kali ciliwung,[],20,[]
1992,vino.cbpaktani,,[],46,[]
1993,vino.cbpaktani,Banjir,[],33,[]
1994,vino.cbpaktani,Gw disini nunggu nasi pecel.,[],31,"['Gk ad nasi pecel .adanya nasi kucing', 'Anda ngk pernah dolan jauh sih', 'Nggak pernah dijak dolan adoh sih', 'kolo kolo mas jak dolan kui haha kne mas mampir nang tegal hhhh', 'Aku nang semarang bik.seh skolah po...#wulanvieno jare ora seneng dolan kok', 'balik jkt ora mas ? haha palahane ngirit mas', 'Ora sneng gara2 gk ad yg ngajak ', 'Bner kei kta mas @robydhana']"
1995,vino.cbpaktani,,[],47,[]
1996,vino.cbpaktani,Ketemu konco lawas,[],28,[]
1997,vino.cbpaktani,"Panasin lah,takut karat",[],29,[]
1998,vino.cbpaktani,Udah pernah ngopi belum?,[],28,[]
1999,vino.cbpaktani,,[],26,[]
2000,vino.cbpaktani,Antara ketawa dan kasihan .mana yg di dahulukan,[],17,[]
2001,vino.cbpaktani,Ada yg aneh dengan baut knalpotnya,[],48,[]
2002,vino.cbpaktani,,[],31,[]
2003,vino.cbpaktani,,[],37,"['JiiioooSsssss,,, guwantenge.. Cuman sayang blm Ngrasain Aspal Pantura. Hahahhahahaha', 'Hahahaha...tangkine rembes mase', 'Ndang dilas sesok gawe ngopi', 'Lagi tak dempul pake nasi ', 'Bsok digas lah', 'Mohon doa restu nya pak', 'Semoga lekas sembuh', 'wis bagus koyo wonge haha', '#Moko_150 siap mase', '#robydhana ojo ngomong bagus.ndadak payu maneh', '#ariefogep  hahaha.ajaran bokap gw ituh...', 'Payu maneh ora popo ']"
2004,vino.cbpaktani,Apa yg sedang dia lakukan?,[],46,"['Sehat bang ?', 'Kurang kopi', 'Kopi apa bang ?', 'Kopi susu lah', 'Kopinya tak minum.susunya tak ....', 'Tak....tun tuang tak tun tuang ', 'Ya bgt lah', 'Kok begitu']"
2005,vino.cbpaktani,,[],43,[]
2006,vino.cbpaktani,,[],40,[]
2007,vino.cbpaktani,,[],14,"['Hahah,, KCB versi Besi Tua,, ', 'Sobarii boleh', 'Hahahaha']"
2008,vino.cbpaktani,"Dapat kiriman dari mbaknya adiknya temennya tetanggaanya kakak saya.
Hahahaha...mbuhlah",[],43,['bos dolan ..aq sesok gajian yo..']
2009,vino.cbpaktani,Tiga dara,[],39,[]
2010,vino.cbpaktani,,[],33,[]
2011,vino.cbpaktani,Sehat2 terus ya mbah,[],57,"['Aamiin', 'Aamiin']"
2012,vino.cbpaktani,"#Fotografer dengan harga nawar#
Hahahaaa",['fotografer'],66,"['Nahh @vino.cbpaktani', 'Yoi bro']"
2013,vino.cbpaktani,Metu sungune.,[],23,"['Kok padu we anane', 'Wkwk', 'Hhhhh gek rodo numbuk2 koyo sapi mb', 'Ngati2,', 'Wwkwk', ""Ngumpet nendi enak'e.moso nang ngisor mejo""]"
2014,vino.cbpaktani,"Berapa rupiah yg di perlukan sampe bisa warna merah?
#cbindonesia",['cbindonesia'],29,"['2,5 ..dua thn yg lalu wkwk', 'Murah mung 700 rbu saja. Sudah biasa mentereng. Hahahhahahaha...', '#Moko_150 hahahaaaa pilox bae po', '#ariefogep bantuin ngamplas lah', 'Kapan om bawa jogja']"
2015,vino.cbpaktani,Santai dulu mas bro.,[],23,[]
2016,vino.cbpaktani,,[],46,"['kakang adi po pie kui ? Haha', 'Hhhhh.....jal ndi sing adine']"
2017,vino.cbpaktani,Kapan koe tindak salon lee...,[],25,[]
2018,vino.cbpaktani,#Vieno Photograp#,['vieno'],36,[]
2019,vino.cbpaktani,Edan bareng sampe momong bareng,[],50,"['Kembar, seng akuro brooo', 'Mrene pak tom!!', '']"
2020,vino.cbpaktani,,[],46,[]
2021,vino.cbpaktani,,[],67,"['Miripp,,inya allah berjodoh,,hee', 'Amin.doa ny mas']"
2022,vino.cbpaktani,,[],24,[]
2023,vino.cbpaktani,Berusaha untuk menjadi pribadi yg lebih baik,[],28,[]
2024,vino.cbpaktani,,[],50,"['Buka sworumm di depan mesjid Mas', 'tukang parkir bang']"
2025,vino.cbpaktani,Borongan,[],38,[]
2026,vino.cbpaktani,,[],23,[]
2027,vino.cbpaktani,Liburan dulu ke indomart.,[],51,['Haha acieeee']
2028,vino.cbpaktani,,[],28,[]
2029,vino.cbpaktani,Drivernya jebolan F1.,[],33,[]
2030,vino.cbpaktani,Ada yg temennya weli disini?,[],23,[]
2031,vino.cbpaktani,Bininya aja eneg,[],22,['buhahahaa']
2032,vino.cbpaktani,Diesel,[],31,[]
2033,vino.cbpaktani,perbanyaklah senyum untuk obat darah tinggi ,[],47,[]
2034,vino.cbpaktani,,[],30,"['Curhat pak ', 'Hhhhhh']"
2035,vino.cbpaktani,Siap.,[],16,[]
2036,vino.cbpaktani,"Ya Allah, muliakanlah Islam dan kaum Muslimin
Ya Allah, tolonglah kaum Muslimin dan Mujahidin di Palestina
Ya Allah, binasakanlah kaum Yahudi dan pasukan Israel dan cerai-beraikanlah kesatuan mereka",[],38,[]
2037,vino.cbpaktani,,[],43,[]
2038,vino.cbpaktani,,[],24,[]
2039,vino.cbpaktani,Ngopi aja minta di warung,[],42,"['Dgas jkt Selatan x euy..', 'Siap bro.malem minggu insya allah wes kelar polesane', 'Ok"" dtnggu', 'Siap', 'Gagahh Yakin bro', 'Cuma motor pak camat yang apa ada nya', 'Bljar ludo dulu', 'Udah pinter bro.']"
2040,vino.cbpaktani,,[],43,"['Blajar ludo dulu..', 'Baru k kuningan', 'Bawa recehan seember ini']"
2041,vino.cbpaktani,Singgah sejenak,[],32,"['Steam air semen ka? @vino.cbpaktani', 'Kenang kenangan lumpur jowo.hahahaaa']"
2042,vino.cbpaktani,,[],34,[]
2043,vino.cbpaktani,Awali pagi dengan.....,[],40,"['Ini mulu orang ny..', 'Biar ngk bosen ngopi dulu bos']"
2044,vino.cbpaktani,,[],47,[]
2045,vino.cbpaktani,,[],38,[]
2046,vino.cbpaktani,Palah nyasar,[],40,"['.kok tutupi ngopo', 'Urung raup mb']"
2047,vino.cbpaktani,Numpak sepur,[],33,[]
2048,vino.cbpaktani,"Gas poll takut,pelan-pelan sayang",[],36,[]
2049,vino.cbpaktani,Warisan simbah,[],28,[]
2050,vino.cbpaktani,,[],48,[]
2051,vino.cbpaktani,,[],48,[]
2052,vino.cbpaktani,Fokus ngopi,[],43,[]
2053,vino.cbpaktani,,[],36,[]
2054,vino.cbpaktani,,[],48,"['Knp foto ny gak  d atas...takut terbang anu ny..', 'Anunya bolong']"
2055,vino.cbpaktani,,[],49,[]
2056,vino.cbpaktani,,[],31,[]
2057,vino.cbpaktani,Airbrush minimalis,[],32,"['Ganti ruroh gitu ', 'Weeeewww', 'Terima corat coret er3 juga kok.dm aja kalo minat  @riainggriany86']"
2058,vino.cbpaktani,Untung ora jipuk dwit,[],35,"['Nara itu ?', 'Iku krepe leh rek jipok duwite', 'La iya.masa juminten', 'Ojo ndak moto duiten jarene.', 'Haha jumintenya lagi di luar negeri ', 'Wes digeret bali karo andika koh', 'Drunh glem koh ']"
2059,vino.cbpaktani,,[],17,[]
2060,vino.cbpaktani,"Bolak balik nek tukang las sampe bosen tukange.
#gldleser. Salah rumus",['gldleser'],38,[]
2061,vino.cbpaktani,,[],10,[]
2062,vino.cbpaktani,,[],15,[]
2063,vino.cbpaktani,Opname maning,[],36,[]
2064,vino.cbpaktani,Tak kolo2,[],55,[]
2065,vino.cbpaktani,bigoowlo,[],48,[]
2066,vino.cbpaktani,,[],47,"['Mana pempek nya bang ', 'Masa pempek makan pempek.hahaha', 'Jeruk mkan jeruk aja boleh ', 'Jeruk mkan jeruk aja boleh ']"
2067,vino.cbpaktani,,[],50,"['Mantap brooo', 'Bar ketemu ibu sari mas ', 'Itu jembatan jgn d copot in baut ny..', 'Ngk kuat muter nya @dud_varo .bautnya se ember ember', '@vino.cbpaktani titip pempek yach hehehe']"
2068,vino.cbpaktani,Dikota ini lah saya bisa beli KAPAL SELAM.,[],40,"['Titip', 'Mangga atuh.bebas dp']"
